test_id;test_name;test_objective;test_start_date;test_end_date;lead_id;user_id;campaign_id;utm_source;utm_medium;test_group;assigned_at
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_dd9ddd43c69f;user_250959;partners_cpa_psycho_may2023;partners;cpa;B;2023-05-07 14:25:24
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_dad570b17680;user_209467;telegram_ads_psycho_apr2023;telegram;ads;A;2023-04-04 07:01:31
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_047c0c688dc9;user_122634;influence_telegram_psycho_jan2023;influence;telegram;B;2023-01-27 08:27:15
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_8cec8fe046ff;user_111509;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-01-27 04:09:39
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_73b383a09c52;user_249294;partners_cpa_psycho_may2023;partners;cpa;B;2023-05-08 15:34:50
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_62c00852eb4d;user_116727;vk_retargeting_psycho_jan2023;vk;retargeting;B;2023-01-31 08:07:08
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b62aa5517132;user_185908;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-12 09:57:46
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_053bfcc71779;user_220038;influence_instagram_psycho_apr2023;influence;instagram;A;2023-04-04 19:36:24
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_0b97aeb6538a;user_231837;vk_ads_psycho_may2023;vk;ads;A;2023-05-18 23:27:35
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_ce07de8b6ea0;user_138881;yandex_direct_psycho_jan2023;yandex;direct;B;2023-02-03 01:47:00
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_3e43d2bfa45a;user_125851;partners_cpa_psycho_jan2023;partners;cpa;B;2023-01-27 21:52:37
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_90563fcf79ac;user_208551;telegram_ads_psycho_apr2023;telegram;ads;B;2023-04-29 20:04:41
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_70e57b17a64e;user_237156;vk_retargeting_psycho_may2023;vk;retargeting;B;2023-05-12 07:30:18
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_34bff55e79f8;user_219779;influence_instagram_psycho_apr2023;influence;instagram;B;2023-04-03 23:32:48
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_00fe07663534;user_127192;partners_cpa_psycho_jan2023;partners;cpa;B;2023-01-16 02:55:40
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_dfd38399a923;user_233059;vk_ads_psycho_may2023;vk;ads;B;2023-05-25 18:47:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_64f3a804cf17;user_182710;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-27 01:24:40
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_1a7b9e65f713;user_169066;partners_affiliate_psycho_jan2023;partners;affiliate;B;2023-02-24 21:34:37
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_ce7dfc9300a5;user_184692;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-30 08:08:47
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_748281bf1666;user_161436;influence_telegram_psycho_jan2023;influence;telegram;B;2023-02-04 05:09:13
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_d50702affe2e;user_120940;telegram_channel_psycho_jan2023;telegram;channel;A;2023-01-29 21:43:57
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f2aec5a8d71f;user_248056;partners_cpa_psycho_may2023;partners;cpa;A;2023-05-13 03:31:45
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_840ca424c5c1;user_169209;yandex_cpc_psycho_mar2023;yandex;cpc;A;2023-03-04 17:51:24
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_0891a29a023d;user_154951;telegram_channel_psycho_jan2023;telegram;channel;B;2023-02-22 00:24:56
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_897f7448af3e;user_164212;influence_instagram_psycho_jan2023;influence;instagram;A;2023-02-12 05:40:55
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_7c4bcf62551d;user_224714;partners_affiliate_psycho_apr2023;partners;affiliate;A;2023-04-12 11:51:09
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_93e789bec457;user_218872;influence_instagram_psycho_apr2023;influence;instagram;B;2023-04-12 01:26:47
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_81298134851d;user_162302;influence_telegram_psycho_jan2023;influence;telegram;A;2023-02-05 00:27:01
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_4fad141b85ae;user_207356;telegram_ads_psycho_apr2023;telegram;ads;B;2023-04-07 10:40:22
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b63057eac15c;user_180335;telegram_channel_psycho_mar2023;telegram;channel;A;2023-03-31 21:40:46
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_2e38fcf1220f;user_205368;vk_retargeting_psycho_apr2023;vk;retargeting;A;2023-04-20 20:51:15
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_65c6670932ea;user_160009;telegram_channel_psycho_jan2023;telegram;channel;B;2023-02-08 08:35:31
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_664a1722799d;user_125371;partners_cpa_psycho_jan2023;partners;cpa;A;2023-01-12 15:44:26
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_8af9346bde66;user_102275;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-01-06 22:35:04
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_5bb15e340417;user_210157;telegram_ads_psycho_apr2023;telegram;ads;B;2023-04-25 23:21:50
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_d7d0ae8815b6;user_229552;yandex_direct_psycho_may2023;yandex;direct;B;2023-05-20 05:46:37
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b9a72ba95495;user_126942;partners_cpa_psycho_jan2023;partners;cpa;A;2023-01-07 04:05:54
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_74c14efd31e6;user_217427;influence_instagram_psycho_apr2023;influence;instagram;B;2023-04-26 04:19:57
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cf7ddd105830;user_108839;vk_retargeting_psycho_jan2023;vk;retargeting;A;2023-01-06 23:22:17
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9617e6f828ce;user_157395;telegram_channel_psycho_jan2023;telegram;channel;A;2023-02-09 06:44:28
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_dfdfab11de96;user_138098;yandex_direct_psycho_jan2023;yandex;direct;B;2023-02-15 22:40:12
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_140cbda7cfb1;user_165423;partners_cpa_psycho_jan2023;partners;cpa;B;2023-02-06 04:42:42
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_bc2397af38b5;user_242396;telegram_channel_psycho_may2023;telegram;channel;B;2023-05-31 13:57:36
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c9c6e175c89d;user_192037;partners_cpa_psycho_mar2023;partners;cpa;B;2023-03-27 22:54:41
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_618584181bbe;user_122618;influence_telegram_psycho_jan2023;influence;telegram;B;2023-01-26 04:21:37
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_a45001ab5966;user_139322;yandex_direct_psycho_jan2023;yandex;direct;B;2023-02-11 14:23:43
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_75188b488146;user_244524;influence_telegram_psycho_may2023;influence;telegram;A;2023-05-18 10:51:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_6ed8ee655545;user_178655;telegram_channel_psycho_mar2023;telegram;channel;B;2023-03-26 10:20:11
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_ea0cf8ff6340;user_102859;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-01-21 12:01:56
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_8b2ba2ed28a9;user_217945;influence_instagram_psycho_apr2023;influence;instagram;A;2023-04-18 21:45:19
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_5050724c1681;user_222261;partners_affiliate_psycho_apr2023;partners;affiliate;A;2023-04-23 17:15:32
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_4ff44bfba584;user_195409;partners_affiliate_psycho_mar2023;partners;affiliate;A;2023-03-04 02:29:17
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c2651009263b;user_247597;partners_cpa_psycho_may2023;partners;cpa;B;2023-05-26 01:59:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_0c4150c3dcd1;user_122813;influence_telegram_psycho_jan2023;influence;telegram;B;2023-01-17 05:39:40
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_05b50059efa4;user_194554;partners_affiliate_psycho_mar2023;partners;affiliate;B;2023-03-08 12:45:02
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_e6c5778dbe27;user_203013;vk_ads_psycho_apr2023;vk;ads;A;2023-04-05 11:40:07
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_2bbac0fb8855;user_189207;influence_instagram_psycho_mar2023;influence;instagram;A;2023-03-22 19:44:27
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f919ea0321c2;user_218760;influence_instagram_psycho_apr2023;influence;instagram;A;2023-04-21 11:27:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_6b695f8e5d67;user_159803;telegram_channel_psycho_jan2023;telegram;channel;A;2023-02-10 08:49:31
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9b9bb2bab9a9;user_194970;partners_affiliate_psycho_mar2023;partners;affiliate;B;2023-03-16 14:39:21
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_278307a0a45f;user_193225;partners_affiliate_psycho_mar2023;partners;affiliate;B;2023-03-28 09:16:57
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_7b86e6ed8ea6;user_185929;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-19 06:23:35
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c11981e91658;user_248110;partners_cpa_psycho_may2023;partners;cpa;A;2023-05-21 06:06:08
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9a0ac4f74c19;user_103042;yandex_cpc_psycho_jan2023;yandex;cpc;B;2023-01-03 14:01:01
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f6ecb53b96c7;user_219680;influence_instagram_psycho_apr2023;influence;instagram;B;2023-04-07 22:17:01
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_d2ba5c8230a0;user_120419;telegram_channel_psycho_jan2023;telegram;channel;B;2023-01-16 10:58:54
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_48df36fd9f93;user_131118;yandex_cpc_psycho_jan2023;yandex;cpc;B;2023-02-03 06:46:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_3aff2ea783b3;user_203969;vk_retargeting_psycho_apr2023;vk;retargeting;A;2023-04-01 21:45:20
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_5179d6ef9ffa;user_110765;vk_retargeting_psycho_jan2023;vk;retargeting;A;2023-01-31 09:52:23
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_863ee4bab5ff;user_197335;yandex_cpc_psycho_apr2023;yandex;cpc;A;2023-04-26 04:54:33
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_5d5171692aec;user_108656;vk_ads_psycho_jan2023;vk;ads;B;2023-01-07 02:39:24
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_8be8d4e4fef3;user_116969;vk_retargeting_psycho_jan2023;vk;retargeting;A;2023-01-15 13:27:07
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cb1c4c59d61c;user_180776;influence_telegram_psycho_mar2023;influence;telegram;A;2023-03-20 12:38:28
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c683576de703;user_181999;influence_instagram_psycho_mar2023;influence;instagram;A;2023-03-13 21:23:46
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_bd566c6b9514;user_121274;telegram_channel_psycho_jan2023;telegram;channel;A;2023-01-21 17:58:57
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_2645ace989d5;user_237701;vk_retargeting_psycho_may2023;vk;retargeting;B;2023-05-04 01:15:44
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_09fff6c7328e;user_165900;partners_cpa_psycho_jan2023;partners;cpa;B;2023-02-23 19:02:43
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_d7a4f659ea67;user_102447;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-01-27 07:31:18
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_967a54872e30;user_163312;influence_instagram_psycho_jan2023;influence;instagram;A;2023-02-21 04:47:12
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_27bf07c86131;user_136799;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-02-02 09:22:13
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_86849ffba357;user_128245;partners_cpa_psycho_jan2023;partners;cpa;A;2023-01-08 01:53:30
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b4a0300c442e;user_138035;yandex_direct_psycho_jan2023;yandex;direct;A;2023-02-03 16:58:25
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_a587f4b55f34;user_236986;vk_retargeting_psycho_may2023;vk;retargeting;A;2023-05-13 04:19:57
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_850120037310;user_241854;telegram_channel_psycho_may2023;telegram;channel;A;2023-05-22 04:05:58
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_1320520e77ac;user_240094;telegram_ads_psycho_may2023;telegram;ads;B;2023-05-23 06:30:10
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c7a6227ff36f;user_200090;yandex_direct_psycho_apr2023;yandex;direct;B;2023-04-08 13:55:25
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_214641e9a249;user_243252;influence_telegram_psycho_may2023;influence;telegram;A;2023-05-13 21:36:10
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_59c0e85d2152;user_134735;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-02-01 07:45:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f4261906be7d;user_137509;yandex_direct_psycho_jan2023;yandex;direct;B;2023-02-06 21:15:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_03141657365d;user_176044;vk_retargeting_psycho_mar2023;vk;retargeting;B;2023-03-31 04:35:15
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_3399737289f1;user_232885;vk_ads_psycho_may2023;vk;ads;B;2023-05-12 21:23:54
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_7e6bdc87bddf;user_235902;vk_retargeting_psycho_may2023;vk;retargeting;B;2023-05-09 19:56:28
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_87888e47106b;user_135106;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-02-05 07:15:24
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f86818cb2008;user_233276;vk_ads_psycho_may2023;vk;ads;A;2023-05-12 00:12:24
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_fc93e3ee96d4;user_250896;partners_cpa_psycho_may2023;partners;cpa;B;2023-05-23 02:19:11
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_ca25eca5f04d;user_236383;vk_retargeting_psycho_may2023;vk;retargeting;A;2023-05-21 23:19:09
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_58aa58625fd3;user_185870;influence_instagram_psycho_mar2023;influence;instagram;B;2023-04-01 11:16:12
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_6a5df31bac82;user_239177;telegram_ads_psycho_may2023;telegram;ads;B;2023-05-13 20:33:45
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9af4b35aadd8;user_208494;telegram_ads_psycho_apr2023;telegram;ads;B;2023-04-24 18:46:14
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b9371ec337b3;user_190919;partners_cpa_psycho_mar2023;partners;cpa;A;2023-03-03 19:50:35
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_eab5e3e25def;user_164604;partners_cpa_psycho_jan2023;partners;cpa;B;2023-02-22 12:55:20
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_0d3e47c016e6;user_243856;influence_telegram_psycho_may2023;influence;telegram;A;2023-05-10 08:26:05
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c67abf525bff;user_221030;partners_cpa_psycho_apr2023;partners;cpa;B;2023-04-20 03:34:30
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9d823e5c63b4;user_253124;partners_affiliate_psycho_may2023;partners;affiliate;B;2023-05-07 18:37:09
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_ac83b5de4e21;user_147402;vk_retargeting_psycho_jan2023;vk;retargeting;A;2023-03-01 15:30:00
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_3fc508b6489a;user_186490;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-24 18:58:01
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_3015048a61de;user_187490;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-18 13:09:33
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_966fa99b73c6;user_162550;influence_telegram_psycho_jan2023;influence;telegram;A;2023-02-26 13:15:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_9d60940218dc;user_105960;yandex_direct_psycho_jan2023;yandex;direct;A;2023-01-20 02:21:05
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_1ba24e2679b2;user_215068;influence_telegram_psycho_apr2023;influence;telegram;A;2023-04-02 22:52:12
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f2ceef2116cf;user_137135;yandex_cpc_psycho_jan2023;yandex;cpc;A;2023-02-23 09:01:13
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f1e2fa523df2;user_151620;telegram_channel_psycho_jan2023;telegram;channel;A;2023-02-09 17:52:31
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_fc926049ba7b;user_105043;yandex_direct_psycho_jan2023;yandex;direct;B;2023-01-09 10:06:06
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_e3904bbb0c70;user_210022;telegram_ads_psycho_apr2023;telegram;ads;A;2023-04-11 13:23:29
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_6f663e00e3ee;user_213871;influence_telegram_psycho_apr2023;influence;telegram;A;2023-04-18 13:32:28
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_cf2769eab086;user_154681;telegram_channel_psycho_jan2023;telegram;channel;B;2023-02-25 10:30:21
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_25b0fd17e75e;user_167070;partners_affiliate_psycho_jan2023;partners;affiliate;A;2023-02-25 03:52:21
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_6733e3844bfd;user_192515;partners_cpa_psycho_mar2023;partners;cpa;B;2023-03-17 14:16:14
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_f3dcfc5f22e4;user_105155;yandex_direct_psycho_jan2023;yandex;direct;A;2023-01-05 05:42:14
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_e536434ad207;user_206961;vk_retargeting_psycho_apr2023;vk;retargeting;A;2023-04-10 16:42:55
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_4a8a82874d00;user_125603;partners_cpa_psycho_jan2023;partners;cpa;B;2023-01-07 11:36:17
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_28edff94e4c3;user_218163;influence_instagram_psycho_apr2023;influence;instagram;B;2023-04-29 09:39:23
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_4947a1af9c1d;user_117550;telegram_ads_psycho_jan2023;telegram;ads;B;2023-01-22 00:21:57
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_de8c19aa0831;user_170569;yandex_direct_psycho_mar2023;yandex;direct;B;2023-03-26 05:29:50
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_85eef820b5ea;user_192127;partners_cpa_psycho_mar2023;partners;cpa;B;2023-03-14 07:28:44
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_2b0a39d65f1a;user_242161;telegram_channel_psycho_may2023;telegram;channel;A;2023-05-30 17:42:13
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_b79145385067;user_214486;influence_telegram_psycho_apr2023;influence;telegram;A;2023-04-05 10:12:14
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_e174a441e33d;user_246468;partners_cpa_psycho_may2023;partners;cpa;B;2023-05-20 04:25:53
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_e198abcc89b8;user_181800;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-08 01:01:42
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_85cb03429b2d;user_189096;influence_instagram_psycho_mar2023;influence;instagram;B;2023-03-22 12:35:58
2024_landing_test_v1;Landing Page Redesign Test;Increase lead-to-sale conversion;2023-01-01;2023-06-01;lead_c19de0b208ef;user_180233;telegram_channel_psycho_mar2023;telegram;channel;A;2023-03-05 02:26:40
