sale_id;lead_id;user_id;campaign_id;product_name;amount;sale_date
sale_82a8e42661e2;lead_82f89c000bd3;user_263566;telegram_ads_psycho_may2023;Осознанность и медитация;25391;2023-06-27 11:05:26
sale_782b56f136a6;lead_a6cfd8e40808;user_263610;telegram_ads_psycho_may2023;Осознанность и медитация;14814;2023-06-10 15:40:58
sale_bb3c0732807d;lead_142a6cd7af65;user_263646;telegram_ads_psycho_may2023;Психология денег;22410;2023-06-23 22:56:09
sale_4bfa0d77ed19;lead_1c58180b2544;user_263650;telegram_ads_psycho_may2023;Психология денег;23684;2023-06-24 20:33:17
sale_05ff5726998d;lead_f0c51b1c1c26;user_263655;telegram_ads_psycho_may2023;Кризисные отношения;41836;2023-06-14 23:37:30
sale_e6c235b9761c;lead_5939024ff4bf;user_263661;telegram_ads_psycho_may2023;Осознанность и медитация;29299;2023-07-04 17:08:42
sale_fb7682261dc7;lead_623f27ef6a97;user_263664;telegram_ads_psycho_may2023;Осознанность и медитация;26122;2023-06-26 09:48:23
sale_dc5ec3e0ac33;lead_c081913667ae;user_263673;telegram_ads_psycho_may2023;Осознанность и медитация;20116;2023-06-30 04:10:26
sale_8108768a1dff;lead_f88ab492de41;user_263679;telegram_ads_psycho_may2023;Кризисные отношения;39822;2023-07-04 00:36:08
sale_03ec3850c53e;lead_45ef032bbf6d;user_263689;telegram_ads_psycho_may2023;Психология денег;37502;2023-06-24 09:56:18
sale_72a50a2fa86d;lead_48ee365e3de6;user_263775;telegram_ads_psycho_may2023;Осознанность и медитация;12105;2023-06-17 11:14:20
sale_85ea728139d4;lead_b7142c6be181;user_263776;telegram_ads_psycho_may2023;Психология денег;28892;2023-07-13 02:02:21
sale_64c3dfcdd183;lead_de2941292056;user_263781;telegram_ads_psycho_may2023;Кризисные отношения;43436;2023-06-30 03:08:27
sale_9858c1a1c30e;lead_68d97a707cd0;user_263794;telegram_ads_psycho_may2023;Кризисные отношения;46196;2023-06-27 22:06:08
sale_a5b93cde03f3;lead_c87c4f6c681f;user_263802;telegram_ads_psycho_may2023;Осознанность и медитация;21266;2023-06-15 14:54:04
sale_2045adbcb557;lead_165749392b89;user_263803;telegram_ads_psycho_may2023;Психология денег;34517;2023-06-18 14:00:39
sale_4987b68b50b0;lead_573ac9d376b0;user_263817;telegram_ads_psycho_may2023;Самооценка и уверенность;19413;2023-06-19 22:04:23
sale_76c7f8813dc4;lead_1e2bc1b64a4d;user_263862;telegram_ads_psycho_may2023;Осознанность и медитация;16656;2023-06-08 21:26:16
sale_05686a28ed5b;lead_7733f9e438c8;user_263866;telegram_ads_psycho_may2023;Психология денег;36051;2023-06-30 02:40:33
sale_7cb85a2a96a2;lead_b54e552ded10;user_263878;telegram_ads_psycho_may2023;Самооценка и уверенность;33260;2023-06-13 05:46:20
sale_0d57c03a1aa0;lead_6e4c1adeb000;user_263880;telegram_ads_psycho_may2023;Психология денег;21648;2023-06-25 17:28:26
sale_59784568baaa;lead_60eadb8196db;user_263915;telegram_ads_psycho_may2023;Психология денег;38731;2023-06-16 00:23:18
sale_c09e67af7562;lead_8fe12edec2fc;user_263968;telegram_ads_psycho_may2023;Психология денег;33546;2023-06-22 03:28:16
sale_bb65be865947;lead_3b12bbdb4288;user_264084;telegram_ads_psycho_may2023;Психология денег;24884;2023-07-01 13:30:42
sale_2b7c68db9a8e;lead_8ef66c12804f;user_264117;telegram_ads_psycho_may2023;Осознанность и медитация;27177;2023-06-27 01:11:11
sale_d77ab20f8314;lead_272269ba3900;user_264130;telegram_ads_psycho_may2023;Осознанность и медитация;19620;2023-06-18 06:43:35
sale_1ca7b170ec22;lead_ccb9294808c3;user_264133;telegram_ads_psycho_may2023;Самооценка и уверенность;34616;2023-06-19 11:09:17
sale_147f7ff17a39;lead_95d1956cc543;user_264137;telegram_ads_psycho_may2023;Осознанность и медитация;23820;2023-07-05 16:23:18
sale_9b9c69b4528f;lead_130124a9f14e;user_264142;telegram_ads_psycho_may2023;Кризисные отношения;42867;2023-06-16 15:02:56
sale_df044b99fee7;lead_539ccbe190b1;user_264197;telegram_ads_psycho_may2023;Осознанность и медитация;14135;2023-06-11 05:06:07
sale_49451b7bdc24;lead_7697685cc8f1;user_264281;telegram_ads_psycho_may2023;Самооценка и уверенность;28033;2023-06-30 11:46:08
sale_fa20947bf98f;lead_95e654792007;user_264294;telegram_ads_psycho_may2023;Кризисные отношения;44185;2023-06-29 13:40:51
sale_d1c5d63c5f74;lead_ac26c30fc576;user_264391;telegram_ads_psycho_may2023;Осознанность и медитация;28878;2023-06-19 21:48:04
sale_e60b0a743694;lead_379607dc14b8;user_264416;telegram_ads_psycho_may2023;Осознанность и медитация;23084;2023-07-07 22:16:07
sale_013849b0df8f;lead_bb2999614ab9;user_264419;telegram_ads_psycho_may2023;Кризисные отношения;25692;2023-06-17 23:38:58
sale_177d9544a1ea;lead_5f6888acdc2b;user_264443;telegram_ads_psycho_may2023;Самооценка и уверенность;24582;2023-06-07 23:54:22
sale_be6c000188ae;lead_20df27cd4469;user_264454;telegram_ads_psycho_may2023;Психология денег;40074;2023-06-18 18:58:31
sale_cbbaeabdf0c7;lead_998193d1f1f4;user_264457;telegram_ads_psycho_may2023;Осознанность и медитация;13302;2023-06-16 17:17:38
sale_fdbf735ef5dd;lead_ccdada2a5ffb;user_264522;telegram_ads_psycho_may2023;Самооценка и уверенность;24182;2023-06-14 01:18:20
sale_13cb90e53adb;lead_a257cbbdcfd1;user_264568;telegram_ads_psycho_may2023;Психология денег;29017;2023-07-06 10:45:03
sale_41745aa0975e;lead_e38487deecdc;user_264646;telegram_ads_psycho_may2023;Кризисные отношения;47677;2023-06-15 03:40:15
sale_32c02a25a434;lead_55087345a36a;user_264692;telegram_ads_psycho_may2023;Психология денег;38888;2023-06-09 04:05:28
sale_5011d7486235;lead_5cc13cd0616d;user_264693;telegram_ads_psycho_may2023;Самооценка и уверенность;31881;2023-06-21 11:05:19
sale_c6b3f6411380;lead_058e3c8ff776;user_264726;telegram_ads_psycho_may2023;Кризисные отношения;27159;2023-06-18 19:33:46
sale_6dd0ddc967b2;lead_c1dc41ceddc9;user_264760;telegram_ads_psycho_may2023;Кризисные отношения;44403;2023-06-17 16:52:05
sale_8b9bb2c96ecf;lead_1bac6cde674a;user_264762;telegram_ads_psycho_may2023;Осознанность и медитация;17334;2023-06-26 15:08:45
sale_b6920194339f;lead_ca4fdeddab2b;user_264768;telegram_ads_psycho_may2023;Самооценка и уверенность;28211;2023-06-26 18:19:30
sale_a487642a4550;lead_5498fec81a16;user_264793;telegram_ads_psycho_may2023;Осознанность и медитация;12531;2023-06-05 20:32:24
sale_c2fba9a00f0c;lead_e8c62dd3e0a8;user_264803;telegram_ads_psycho_may2023;Осознанность и медитация;29804;2023-06-27 05:42:46
sale_3c97b9b60432;lead_6dbedefb43fe;user_264826;telegram_ads_psycho_may2023;Кризисные отношения;36513;2023-07-02 01:01:54
sale_ffa964d82281;lead_e63b76f6fa02;user_264836;telegram_ads_psycho_may2023;Осознанность и медитация;22519;2023-06-22 06:42:57
sale_68268190134e;lead_8b9ba8a257ce;user_264850;telegram_ads_psycho_may2023;Осознанность и медитация;16929;2023-06-27 21:39:37
sale_54f75754a31e;lead_b5d9727fede4;user_264861;telegram_ads_psycho_may2023;Осознанность и медитация;12020;2023-06-11 06:13:47
sale_b3e7a4231ded;lead_cb303b19172a;user_264873;telegram_ads_psycho_may2023;Психология денег;29145;2023-06-22 11:21:14
sale_f81615443394;lead_739dd774001c;user_264896;telegram_ads_psycho_may2023;Самооценка и уверенность;34437;2023-06-21 05:30:36
sale_0dba718a4c6f;lead_60870cddf5d3;user_264949;telegram_ads_psycho_may2023;Кризисные отношения;47339;2023-06-16 04:02:44
sale_2622c2b6e7c2;lead_30f573dfd17f;user_265110;telegram_ads_psycho_may2023;Кризисные отношения;24208;2023-06-11 15:36:59
sale_ad10ee4b77c4;lead_521539613c31;user_265154;telegram_ads_psycho_may2023;Осознанность и медитация;17150;2023-07-08 22:14:35
sale_c2ac00bd97b1;lead_567f58498f7e;user_265164;telegram_ads_psycho_may2023;Кризисные отношения;35422;2023-06-13 11:49:22
sale_675442562615;lead_d3e5e2035d3a;user_265166;telegram_ads_psycho_may2023;Кризисные отношения;39514;2023-07-05 20:48:20
sale_fd1ae18bae1c;lead_44ae9a4f9615;user_265186;telegram_ads_psycho_may2023;Психология денег;35874;2023-07-06 13:02:12
sale_1b361f2cf976;lead_533a6ba5bb49;user_265283;telegram_ads_psycho_may2023;Самооценка и уверенность;27610;2023-06-17 16:16:52
sale_7cc27c49412a;lead_03b66c89b590;user_265313;telegram_channel_psycho_may2023;Самооценка и уверенность;33455;2023-07-02 20:02:23
sale_9d635bc9ec08;lead_0cd5d243cc15;user_265323;telegram_channel_psycho_may2023;Психология денег;37022;2023-07-03 21:13:12
sale_0dc3a445e3d1;lead_231b3710105b;user_265332;telegram_channel_psycho_may2023;Самооценка и уверенность;28221;2023-06-13 15:59:40
sale_202131a3ae81;lead_30d3712cb5eb;user_265337;telegram_channel_psycho_may2023;Самооценка и уверенность;26894;2023-06-19 02:06:15
sale_751c481af871;lead_69733109b4ae;user_265392;telegram_channel_psycho_may2023;Кризисные отношения;27859;2023-06-23 22:39:28
sale_239bc4c7df38;lead_e5bf04c4e200;user_265461;telegram_channel_psycho_may2023;Осознанность и медитация;18853;2023-06-24 14:27:05
sale_7a1c6014d3fe;lead_27ca7efe93df;user_265468;telegram_channel_psycho_may2023;Осознанность и медитация;14592;2023-07-01 16:46:19
sale_e5e36db074c9;lead_c0dde718df72;user_265493;telegram_channel_psycho_may2023;Самооценка и уверенность;23097;2023-06-11 23:45:21
sale_30ac75d2a33b;lead_6ffe919eb16d;user_265496;telegram_channel_psycho_may2023;Кризисные отношения;22052;2023-06-28 13:21:04
sale_abaa365a08ba;lead_e87b3397503d;user_265585;telegram_channel_psycho_may2023;Осознанность и медитация;26156;2023-06-17 00:25:42
sale_4b75644f892b;lead_2bac551bc4b1;user_265608;telegram_channel_psycho_may2023;Осознанность и медитация;20588;2023-06-29 13:08:40
sale_34d8c6ab07d3;lead_9305f4603876;user_265625;telegram_channel_psycho_may2023;Самооценка и уверенность;22449;2023-07-03 19:25:35
sale_7d8317b73b7a;lead_b046bded4f65;user_265675;telegram_channel_psycho_may2023;Кризисные отношения;27065;2023-07-02 01:27:40
sale_66fd5bed2d19;lead_728b6370b460;user_265781;telegram_channel_psycho_may2023;Осознанность и медитация;25000;2023-07-04 14:34:15
sale_451128670a73;lead_b2fe94267089;user_265835;telegram_channel_psycho_may2023;Самооценка и уверенность;20083;2023-06-29 18:45:59
sale_0e178dc4c2d2;lead_ddf680e61055;user_265902;telegram_channel_psycho_may2023;Кризисные отношения;43429;2023-06-24 17:43:56
sale_1466a111ce4b;lead_b3297594d0b2;user_266001;telegram_channel_psycho_may2023;Самооценка и уверенность;32896;2023-06-27 05:17:27
sale_c95acac12101;lead_b8da2a6d86ed;user_266057;telegram_channel_psycho_may2023;Осознанность и медитация;12889;2023-06-13 16:54:22
sale_036c2839868f;lead_1b4e794f5086;user_266059;telegram_channel_psycho_may2023;Кризисные отношения;22874;2023-06-29 00:39:03
sale_ebf5073dedab;lead_e9c349554fec;user_266065;telegram_channel_psycho_may2023;Осознанность и медитация;13835;2023-07-06 01:37:25
sale_1208833acdad;lead_a8db21861138;user_266127;telegram_channel_psycho_may2023;Самооценка и уверенность;36602;2023-06-24 01:01:42
sale_70fe5ac9bc30;lead_14b08227509b;user_266130;telegram_channel_psycho_may2023;Осознанность и медитация;28533;2023-06-26 09:32:41
sale_1207c5b3f6e9;lead_98dd3a73e5c3;user_266186;telegram_channel_psycho_may2023;Самооценка и уверенность;33424;2023-06-06 15:14:42
sale_85b2ab2e42dc;lead_aa22eb270520;user_266192;telegram_channel_psycho_may2023;Кризисные отношения;35486;2023-06-15 00:57:37
sale_e3581a81bd45;lead_73cae122a980;user_266202;telegram_channel_psycho_may2023;Осознанность и медитация;26404;2023-07-10 09:52:35
sale_23c122923ab0;lead_fc89ca844739;user_266225;telegram_channel_psycho_may2023;Осознанность и медитация;12162;2023-06-16 06:38:09
sale_0dc4980bf13f;lead_df0426a4ca2c;user_266248;telegram_channel_psycho_may2023;Кризисные отношения;22425;2023-06-10 05:09:30
sale_0b63ac8f8a3b;lead_4714ed7d3b19;user_266307;telegram_channel_psycho_may2023;Осознанность и медитация;23078;2023-06-26 03:44:31
sale_95c967762249;lead_dd2ab85c76cf;user_266313;telegram_channel_psycho_may2023;Осознанность и медитация;16755;2023-06-09 03:17:25
sale_2febfdb05aaa;lead_1d7ba84bbb78;user_266322;telegram_channel_psycho_may2023;Осознанность и медитация;28183;2023-06-27 09:09:08
sale_9c55c3ddcf48;lead_c6c2296727f5;user_266343;telegram_channel_psycho_may2023;Кризисные отношения;39456;2023-06-25 07:28:01
sale_7c292c92b34b;lead_ad1efcf6753d;user_266375;telegram_channel_psycho_may2023;Осознанность и медитация;13637;2023-06-07 03:46:35
sale_937d63f8af48;lead_b51195b65751;user_266404;telegram_channel_psycho_may2023;Самооценка и уверенность;21209;2023-06-18 08:30:40
sale_72b721eb8495;lead_054619110dc0;user_266432;telegram_channel_psycho_may2023;Кризисные отношения;24216;2023-06-17 13:39:54
sale_45d5d8dde245;lead_20396844b048;user_266494;telegram_channel_psycho_may2023;Психология денег;40312;2023-07-03 10:05:10
sale_2629fe480517;lead_12eee31413c6;user_266507;telegram_channel_psycho_may2023;Кризисные отношения;40903;2023-06-20 11:32:20
sale_a5fdaf20c7dd;lead_2c5b8c7d359e;user_266525;telegram_channel_psycho_may2023;Осознанность и медитация;18540;2023-06-13 06:16:07
sale_2fcac5c6129f;lead_c5c0a221bcc3;user_266529;telegram_channel_psycho_may2023;Психология денег;40424;2023-06-28 18:48:13
sale_8b6b0d79ca97;lead_4d89202016ef;user_266585;telegram_channel_psycho_may2023;Кризисные отношения;24279;2023-06-25 03:13:43
sale_5216a2af3ca2;lead_9774260f2410;user_266621;telegram_channel_psycho_may2023;Кризисные отношения;25828;2023-06-27 17:05:15
sale_2bf785159871;lead_9dabec166e31;user_266635;telegram_channel_psycho_may2023;Самооценка и уверенность;22972;2023-06-09 02:59:11
sale_326b3454b085;lead_84082eaf1843;user_266675;telegram_channel_psycho_may2023;Кризисные отношения;32777;2023-06-18 18:39:29
sale_7fce73495568;lead_49ba62741496;user_266710;telegram_channel_psycho_may2023;Кризисные отношения;35597;2023-06-20 10:42:55
sale_e47a678dea2d;lead_87af05849e4e;user_266724;telegram_channel_psycho_may2023;Осознанность и медитация;28758;2023-06-22 03:58:50
sale_ac745012ccf8;lead_bbf7a2ac6881;user_266732;telegram_channel_psycho_may2023;Самооценка и уверенность;32868;2023-06-26 17:07:54
sale_f8b1c2e453b1;lead_69a2d84d5dad;user_266750;telegram_channel_psycho_may2023;Осознанность и медитация;29377;2023-06-12 12:34:53
sale_ea2a65ecf7c8;lead_0dc26a85c91b;user_266770;telegram_channel_psycho_may2023;Психология денег;21309;2023-07-04 08:27:32
sale_e45734f8e4c4;lead_4490feaacd8c;user_266779;telegram_channel_psycho_may2023;Кризисные отношения;38073;2023-06-25 03:53:41
sale_105c793ba9c7;lead_07df45365b02;user_266783;telegram_channel_psycho_may2023;Осознанность и медитация;27138;2023-07-10 22:45:48
sale_2082837f3ff2;lead_ce24dbc3b030;user_266812;telegram_channel_psycho_may2023;Психология денег;41661;2023-06-12 01:17:33
sale_82d8c7d99620;lead_3db846ffad72;user_266820;telegram_channel_psycho_may2023;Кризисные отношения;33334;2023-06-25 17:39:44
sale_32e60312a9bf;lead_90da7a76182e;user_266821;telegram_channel_psycho_may2023;Осознанность и медитация;19705;2023-06-12 20:00:49
sale_40e95607cb61;lead_7462ab17e904;user_266896;telegram_channel_psycho_may2023;Самооценка и уверенность;30888;2023-06-21 07:52:31
sale_4a4c4a2bb0b9;lead_5481db9bf3e6;user_266921;telegram_channel_psycho_may2023;Самооценка и уверенность;24140;2023-06-25 06:38:06
sale_01013a3df44b;lead_391adddb3529;user_266941;telegram_channel_psycho_may2023;Самооценка и уверенность;32868;2023-07-04 14:58:10
sale_c4ed00cb8be5;lead_59dbb515f3c2;user_267002;telegram_channel_psycho_may2023;Осознанность и медитация;19536;2023-06-19 21:17:35
sale_330236795f2d;lead_dbed0ee11399;user_267027;telegram_channel_psycho_may2023;Самооценка и уверенность;36093;2023-06-17 20:40:04
sale_891e985b87c6;lead_ca64643ee0bc;user_267029;telegram_channel_psycho_may2023;Самооценка и уверенность;37108;2023-06-12 14:36:11
sale_5ac824be59c7;lead_790957cae0f4;user_267080;telegram_channel_psycho_may2023;Кризисные отношения;39681;2023-06-10 11:53:41
sale_cf0715058cd2;lead_7afc1f524ba4;user_267084;telegram_channel_psycho_may2023;Кризисные отношения;43832;2023-06-30 13:10:26
sale_acbfd9fba1cd;lead_ecac882a3a93;user_267141;telegram_channel_psycho_may2023;Осознанность и медитация;24534;2023-06-11 20:27:40
sale_459ff786493d;lead_504c19f17c9f;user_267152;telegram_channel_psycho_may2023;Кризисные отношения;31547;2023-06-27 21:29:57
sale_84541020f050;lead_d7eecda19131;user_267257;telegram_channel_psycho_may2023;Психология денег;35860;2023-06-29 06:43:06
sale_334428140407;lead_11894198564d;user_267289;telegram_channel_psycho_may2023;Кризисные отношения;42163;2023-06-29 11:56:27
sale_2a9d58941a67;lead_220546e4d62d;user_267323;telegram_channel_psycho_may2023;Самооценка и уверенность;21829;2023-06-21 07:10:25
sale_7e4b6e1ef503;lead_99f54057682a;user_267329;telegram_channel_psycho_may2023;Кризисные отношения;47303;2023-06-24 23:50:08
sale_50c03ab43e2f;lead_9a3f1eb23082;user_267339;telegram_channel_psycho_may2023;Осознанность и медитация;29592;2023-06-12 03:01:58
sale_78be15b0fe15;lead_3dccfdfd8d7d;user_267346;telegram_channel_psycho_may2023;Кризисные отношения;45449;2023-06-12 23:01:02
sale_041a7de50e2a;lead_bfddb69401d6;user_267367;telegram_channel_psycho_may2023;Осознанность и медитация;24271;2023-06-24 10:05:58
sale_a7da5ec3a5a9;lead_d95d1579480f;user_267380;telegram_channel_psycho_may2023;Кризисные отношения;38508;2023-06-10 21:38:11
sale_80417de3b40f;lead_ded1c862fa55;user_267402;telegram_channel_psycho_may2023;Осознанность и медитация;26044;2023-06-16 22:41:36
sale_2a2d31d7e8a0;lead_fd31e9ae7088;user_267408;telegram_channel_psycho_may2023;Самооценка и уверенность;30314;2023-07-12 03:10:26
sale_7260c49b14e8;lead_d7610cdc6ee3;user_267411;telegram_channel_psycho_may2023;Самооценка и уверенность;17032;2023-06-28 13:52:09
sale_0c08c7351f50;lead_4303f64f467b;user_267415;telegram_channel_psycho_may2023;Самооценка и уверенность;17817;2023-06-14 18:27:50
sale_c927f1b7ca25;lead_757f4ce711e4;user_267440;telegram_channel_psycho_may2023;Психология денег;26988;2023-06-17 13:56:33
sale_cb5803a6950d;lead_6579d9b30019;user_267456;telegram_channel_psycho_may2023;Кризисные отношения;38466;2023-06-25 04:25:17
sale_10d2bcfff7d6;lead_735a807a8247;user_267514;telegram_channel_psycho_may2023;Кризисные отношения;27688;2023-07-02 07:08:00
sale_f5c455890329;lead_2e44ad54f379;user_267712;telegram_channel_psycho_may2023;Кризисные отношения;33207;2023-07-01 13:54:26
sale_25d85608a7e7;lead_684f345fa758;user_267809;telegram_channel_psycho_may2023;Кризисные отношения;44858;2023-07-02 14:59:12
sale_74a6e93adc2f;lead_202dc88762c6;user_267823;telegram_channel_psycho_may2023;Осознанность и медитация;14154;2023-07-01 18:03:09
sale_9e4597f79a98;lead_c5f7d7948d2b;user_267872;telegram_channel_psycho_may2023;Психология денег;25485;2023-06-16 18:34:50
sale_393f3e11000f;lead_56cf1504b8ab;user_267947;telegram_channel_psycho_may2023;Самооценка и уверенность;18995;2023-06-03 01:03:35
sale_d8452fa5ec80;lead_8cc1c7341859;user_267969;telegram_channel_psycho_may2023;Психология денег;35946;2023-06-19 02:56:25
sale_308c7e4ec1be;lead_32558a2fc875;user_267989;telegram_channel_psycho_may2023;Осознанность и медитация;18611;2023-06-08 16:35:28
sale_0c4e34010dc7;lead_7996721304f2;user_267993;telegram_channel_psycho_may2023;Кризисные отношения;34618;2023-06-11 00:33:58
sale_a4453e050e80;lead_c07cc64d67db;user_267996;telegram_channel_psycho_may2023;Психология денег;26055;2023-06-22 17:09:45
sale_9b87860996f7;lead_012c70bfb9a3;user_268046;telegram_channel_psycho_may2023;Самооценка и уверенность;31845;2023-06-16 10:23:06
sale_833d0bf64dc7;lead_a92f6c5f0f8f;user_268079;telegram_channel_psycho_may2023;Осознанность и медитация;12612;2023-06-18 13:43:00
sale_314b787df65d;lead_1e00e0887410;user_268092;telegram_channel_psycho_may2023;Осознанность и медитация;21986;2023-06-18 02:58:46
sale_f11ddaa61fcb;lead_3ef06d67c010;user_268191;influence_telegram_psycho_may2023;Кризисные отношения;25207;2023-06-18 12:06:48
sale_537ca4c56b76;lead_700079b9a919;user_268195;influence_telegram_psycho_may2023;Эмоциональный интеллект;34422;2023-06-05 20:09:12
sale_b6f18d745c68;lead_a12a28e2c9f1;user_268207;influence_telegram_psycho_may2023;Детско-родительские отношения;33202;2023-06-09 02:10:30
sale_17dbf7a19379;lead_0ad1c4e212cf;user_268225;influence_telegram_psycho_may2023;Кризисные отношения;34209;2023-06-19 00:43:53
sale_29593c7e843d;lead_ca201f482b44;user_268227;influence_telegram_psycho_may2023;Тревожность: практики самопомощи;34206;2023-06-19 15:04:20
sale_e3a2f1b4312c;lead_3b278dd20e37;user_268232;influence_telegram_psycho_may2023;Кризисные отношения;32978;2023-06-24 12:51:44
sale_93b3d91bd4eb;lead_85e9980b7dd0;user_268248;influence_telegram_psycho_may2023;Профессиональное выгорание;39353;2023-06-22 10:22:14
sale_e59d1e9f1a91;lead_cd3d762bf14e;user_268269;influence_telegram_psycho_may2023;Тревожность: практики самопомощи;32551;2023-06-24 03:34:23
sale_ce78700cd3ed;lead_14fc98d62b4a;user_268353;influence_telegram_psycho_may2023;Детско-родительские отношения;38509;2023-06-17 17:10:25
sale_439578ef3346;lead_310e06c66732;user_268398;influence_telegram_psycho_may2023;Самооценка и уверенность;36826;2023-07-09 02:31:34
sale_96ecc6b651b3;lead_16f1bffd7678;user_268414;influence_telegram_psycho_may2023;Эмоциональный интеллект;43772;2023-07-04 23:25:56
sale_a7c1f956d5ba;lead_eab8f687c120;user_268418;influence_telegram_psycho_may2023;Детско-родительские отношения;49660;2023-06-24 16:31:55
sale_3b57f0d632cc;lead_5ef1cc00654c;user_268440;influence_telegram_psycho_may2023;Детско-родительские отношения;28293;2023-06-26 07:52:26
sale_4f9376ec00af;lead_7d6c4a4317b7;user_268482;influence_telegram_psycho_may2023;Самооценка и уверенность;35611;2023-06-28 01:32:47
sale_beeaab4c038a;lead_035cd178d66e;user_268489;influence_telegram_psycho_may2023;Тревожность: практики самопомощи;27165;2023-06-29 12:57:32
sale_775a26789e14;lead_2a5e9f7ed051;user_268575;influence_telegram_psycho_may2023;Детско-родительские отношения;39978;2023-06-07 02:49:06
sale_9934f7f8e4e2;lead_a27522041ddf;user_268592;influence_telegram_psycho_may2023;Эмоциональный интеллект;37783;2023-06-30 07:04:05
sale_97ff47759b98;lead_0105091488fc;user_268614;influence_telegram_psycho_may2023;Эмоциональный интеллект;34426;2023-06-27 21:50:48
sale_8fff58968983;lead_5ada520faa5a;user_268617;influence_telegram_psycho_may2023;Эмоциональный интеллект;33865;2023-06-30 12:49:53
sale_c03080f98a31;lead_285f4de50116;user_268688;influence_telegram_psycho_may2023;Эмоциональный интеллект;25878;2023-06-20 14:51:49
sale_7f2f94bc0f92;lead_ceec81804533;user_268691;influence_telegram_psycho_may2023;Кризисные отношения;31588;2023-07-03 16:40:02
sale_78c3ee403209;lead_6f6658448794;user_268692;influence_telegram_psycho_may2023;Психология денег;38022;2023-06-17 19:52:43
sale_5c796402246b;lead_28dc34b9079a;user_268698;influence_telegram_psycho_may2023;Самооценка и уверенность;22376;2023-06-06 18:16:59
sale_96c51a7f9657;lead_5968cf07d12f;user_268725;influence_telegram_psycho_may2023;Детско-родительские отношения;39778;2023-06-10 14:24:02
sale_67f451b2e17e;lead_10d673995fc7;user_268726;influence_telegram_psycho_may2023;Самооценка и уверенность;24669;2023-06-26 01:56:57
sale_fa29f01395d8;lead_118911bfa788;user_268731;influence_telegram_psycho_may2023;Тревожность: практики самопомощи;25990;2023-07-02 12:52:50
sale_c87f79d68acf;lead_e8e43fd60a75;user_268738;influence_telegram_psycho_may2023;Детско-родительские отношения;45351;2023-06-10 16:41:10
sale_0d3366bfd2b2;lead_0070aeb83857;user_268739;influence_telegram_psycho_may2023;Профессиональное выгорание;21821;2023-07-12 12:27:35
sale_b80b3d79335d;lead_e4740d5a3b00;user_268746;influence_telegram_psycho_may2023;Психология денег;34273;2023-06-27 09:06:27
sale_16df2e2ee9e3;lead_7325c9c7004f;user_268756;influence_telegram_psycho_may2023;Кризисные отношения;27517;2023-06-22 17:34:19
sale_a13d0ba6299f;lead_fa1779cbc178;user_268759;influence_telegram_psycho_may2023;Кризисные отношения;45734;2023-06-24 16:35:25
sale_425c67c5600e;lead_07f3908bb796;user_268774;influence_telegram_psycho_may2023;Самооценка и уверенность;27266;2023-06-18 12:22:58
sale_82735cecf3ee;lead_4047c1070340;user_268798;influence_telegram_psycho_may2023;Осознанность и медитация;25919;2023-06-17 19:34:46
sale_75ee49ae0385;lead_69cd9ec9170c;user_268809;influence_telegram_psycho_may2023;Самооценка и уверенность;34894;2023-06-24 08:47:18
sale_e1fc3c086723;lead_3bd56b2f1a13;user_268819;influence_telegram_psycho_may2023;Тревожность: практики самопомощи;29691;2023-07-06 23:25:48
sale_1babd40f4c72;lead_cade3d200c48;user_268833;influence_telegram_psycho_may2023;Эмоциональный интеллект;37594;2023-06-29 22:37:37
sale_815f4b4193d4;lead_14ea32ab4b49;user_268835;influence_telegram_psycho_may2023;Детско-родительские отношения;28104;2023-06-30 20:28:21
sale_5a2b7a14a8f0;lead_3ff20b3b400b;user_268840;influence_telegram_psycho_may2023;Кризисные отношения;22920;2023-06-16 02:51:07
sale_580d180945dd;lead_59685d127a1a;user_268860;influence_telegram_psycho_may2023;Психология денег;21320;2023-06-23 02:50:29
sale_fec32911b051;lead_ea73df5a46e7;user_268890;influence_telegram_psycho_may2023;Эмоциональный интеллект;27388;2023-06-07 07:45:02
sale_ad6c61ce3ad8;lead_534f87cab60b;user_268900;influence_telegram_psycho_may2023;Осознанность и медитация;29187;2023-07-03 20:58:22
sale_8e7eaeb575f6;lead_2cf98ea80a4e;user_268931;influence_telegram_psycho_may2023;Кризисные отношения;27290;2023-07-13 07:23:56
sale_30752ac8ebcb;lead_e42d337353c8;user_269021;influence_telegram_psycho_may2023;Осознанность и медитация;16208;2023-06-15 16:44:52
sale_3b763fd01892;lead_8bce9a0df5ce;user_269048;influence_telegram_psycho_may2023;Психология денег;20262;2023-07-01 10:29:14
sale_6d549025db88;lead_16226f695a00;user_269110;influence_telegram_psycho_may2023;Психология денег;41702;2023-06-25 13:49:49
sale_90192bd36976;lead_8e9e3977decd;user_269185;influence_telegram_psycho_may2023;Психология денег;20459;2023-06-30 15:01:17
sale_291b6fe42819;lead_f36df7b05717;user_269190;influence_telegram_psycho_may2023;Психология денег;31656;2023-07-07 12:23:37
sale_f1a555b86dd9;lead_7a2869b0f82c;user_269192;influence_telegram_psycho_may2023;Детско-родительские отношения;35492;2023-06-27 09:21:07
sale_743821c355e3;lead_13d46836d72c;user_269193;influence_telegram_psycho_may2023;Тревожность: практики самопомощи;34635;2023-06-30 06:28:37
